,week,state,state_name,disease,cases,incidence_per_capita,LastDayWeek,MonthMax,Year,MonthName,t_avg,tavg_anomaly
2327,197602,SC,south carolina,PERTUSSIS,2,0.07,1976-01-10,1,1976,January,58.8992,0.302
2328,197602,TN,tennessee,HEPATITIS A,20,0.45,1976-01-10,1,1976,January,52.9862,0.276
2329,197602,TN,tennessee,MUMPS,39,0.88,1976-01-10,1,1976,January,52.9862,0.276
2330,197602,TN,tennessee,RUBELLA,3,0.07,1976-01-10,1,1976,January,52.9862,0.276
2331,197602,TX,texas,HEPATITIS A,26,0.2,1976-01-10,1,1976,January,58.7192,0.296
2332,197602,TX,texas,MEASLES,4,0.03,1976-01-10,1,1976,January,58.7192,0.296
2333,197602,TX,texas,MUMPS,65,0.49,1976-01-10,1,1976,January,58.7192,0.296
2334,197602,TX,texas,RUBELLA,3,0.02,1976-01-10,1,1976,January,58.7192,0.296
2335,197602,UT,utah,HEPATITIS A,3,0.23,1976-01-10,1,1976,January,46.6808,0.318
2336,197602,UT,utah,MEASLES,68,5.15,1976-01-10,1,1976,January,46.6808,0.318
2337,197602,UT,utah,MUMPS,12,0.91,1976-01-10,1,1976,January,46.6808,0.318
2338,197602,UT,utah,RUBELLA,1,0.08,1976-01-10,1,1976,January,46.6808,0.318
2339,197602,VA,virginia,HEPATITIS A,9,0.17,1976-01-10,1,1976,January,51.5102,0.379
2340,197602,VA,virginia,MUMPS,4,0.08,1976-01-10,1,1976,January,51.5102,0.379
2341,197602,VA,virginia,RUBELLA,1,0.02,1976-01-10,1,1976,January,51.5102,0.379
2342,197602,WI,wisconsin,HEPATITIS A,2,0.04,1976-01-10,1,1976,January,42.4418,0.317
2343,197602,WI,wisconsin,MEASLES,98,2.12,1976-01-10,1,1976,January,42.4418,0.317
2344,197602,WI,wisconsin,MUMPS,127,2.75,1976-01-10,1,1976,January,42.4418,0.317
2345,197602,WI,wisconsin,PERTUSSIS,1,0.02,1976-01-10,1,1976,January,42.4418,0.317
2346,197602,WI,wisconsin,RUBELLA,7,0.15,1976-01-10,1,1976,January,42.4418,0.317
2347,197602,WV,west virginia,HEPATITIS A,8,0.42,1976-01-10,1,1976,January,47.9858,0.35
2348,197602,WV,west virginia,MEASLES,7,0.37,1976-01-10,1,1976,January,47.9858,0.35
2349,197602,WV,west virginia,MUMPS,34,1.78,1976-01-10,1,1976,January,47.9858,0.35
2350,197602,WV,west virginia,RUBELLA,2,0.1,1976-01-10,1,1976,January,47.9858,0.35
2351,197702,AK,alaska,HEPATITIS A,35,8.65,1977-01-08,1,1977,January,55.0076,0.219
2352,197702,AK,alaska,MUMPS,3,0.74,1977-01-08,1,1977,January,55.0076,0.219
2353,197702,AR,arkansas,HEPATITIS A,1,0.04,1977-01-08,1,1977,January,80.1086,0.305
2354,197702,AR,arkansas,MEASLES,1,0.04,1977-01-08,1,1977,January,80.1086,0.305
2355,197702,AZ,arizona,HEPATITIS A,28,1.11,1977-01-08,1,1977,January,79.6028,0.321
2356,197702,CA,california,HEPATITIS A,98,0.43,1977-01-08,1,1977,January,75.1172,0.309
2357,197702,CA,california,MEASLES,115,0.5,1977-01-08,1,1977,January,75.1172,0.309
2358,197702,CA,california,MUMPS,31,0.14,1977-01-08,1,1977,January,75.1172,0.309
2359,197702,CA,california,PERTUSSIS,5,0.02,1977-01-08,1,1977,January,75.1172,0.309
2360,197702,CA,california,RUBELLA,19,0.08,1977-01-08,1,1977,January,75.1172,0.309
2361,197702,CO,colorado,HEPATITIS A,5,0.18,1977-01-08,1,1977,January,65.7968,0.286
2362,197702,CO,colorado,MUMPS,3,0.11,1977-01-08,1,1977,January,65.7968,0.286
2363,197702,CO,colorado,RUBELLA,1,0.04,1977-01-08,1,1977,January,65.7968,0.286
2364,197702,CT,connecticut,HEPATITIS A,2,0.06,1977-01-08,1,1977,January,70.1456,0.234
2365,197702,CT,connecticut,MEASLES,1,0.03,1977-01-08,1,1977,January,70.1456,0.234
2366,197702,CT,connecticut,MUMPS,24,0.78,1977-01-08,1,1977,January,70.1456,0.234
2367,197702,CT,connecticut,RUBELLA,3,0.1,1977-01-08,1,1977,January,70.1456,0.234
2368,197702,DC,district of columbia,HEPATITIS A,2,0.3,1977-01-08,1,1977,January,75.6464,0.331
2369,197702,DC,district of columbia,MUMPS,1,0.15,1977-01-08,1,1977,January,75.6464,0.331
2370,197702,DC,district of columbia,PERTUSSIS,1,0.15,1977-01-08,1,1977,January,75.6464,0.331
2371,197702,FL,florida,HEPATITIS A,15,0.16,1977-01-08,1,1977,January,81.4982,0.177
2372,197702,FL,florida,MUMPS,6,0.07,1977-01-08,1,1977,January,81.4982,0.177
2373,197702,GA,georgia,HEPATITIS A,33,0.62,1977-01-08,1,1977,January,79.7342,0.256
2374,197702,GA,georgia,MUMPS,1,0.02,1977-01-08,1,1977,January,79.7342,0.256
2375,197702,IA,iowa,HEPATITIS A,1,0.03,1977-01-08,1,1977,January,69.6074,0.297
2376,197702,IA,iowa,MEASLES,48,1.64,1977-01-08,1,1977,January,69.6074,0.297
2377,197702,IA,iowa,MUMPS,94,3.22,1977-01-08,1,1977,January,69.6074,0.297
2378,197702,IA,iowa,RUBELLA,8,0.27,1977-01-08,1,1977,January,69.6074,0.297
2379,197702,ID,idaho,HEPATITIS A,3,0.33,1977-01-08,1,1977,January,64.031,0.204
2380,197702,ID,idaho,MEASLES,7,0.77,1977-01-08,1,1977,January,64.031,0.204
2381,197702,ID,idaho,MUMPS,3,0.33,1977-01-08,1,1977,January,64.031,0.204
2382,197702,ID,idaho,PERTUSSIS,1,0.11,1977-01-08,1,1977,January,64.031,0.204
2383,197702,IL,illinois,HEPATITIS A,4,0.04,1977-01-08,1,1977,January,72.6998,0.278
2384,197702,IL,illinois,MEASLES,20,0.18,1977-01-08,1,1977,January,72.6998,0.278
2385,197702,IL,illinois,MUMPS,10,0.09,1977-01-08,1,1977,January,72.6998,0.278
2386,197702,IL,illinois,RUBELLA,4,0.04,1977-01-08,1,1977,January,72.6998,0.278
2387,197702,IN,indiana,HEPATITIS A,3,0.05,1977-01-08,1,1977,January,72.7502,0.328
2388,197702,IN,indiana,MEASLES,161,2.94,1977-01-08,1,1977,January,72.7502,0.328
2389,197702,IN,indiana,MUMPS,11,0.2,1977-01-08,1,1977,January,72.7502,0.328
2390,197702,IN,indiana,RUBELLA,34,0.62,1977-01-08,1,1977,January,72.7502,0.328
2391,197702,KS,kansas,HEPATITIS A,1,0.04,1977-01-08,1,1977,January,75.9668,0.257
2392,197702,KS,kansas,MEASLES,58,2.48,1977-01-08,1,1977,January,75.9668,0.257
2393,197702,KS,kansas,MUMPS,11,0.47,1977-01-08,1,1977,January,75.9668,0.257
2394,197702,KS,kansas,PERTUSSIS,1,0.04,1977-01-08,1,1977,January,75.9668,0.257
2395,197702,LA,louisiana,HEPATITIS A,11,0.27,1977-01-08,1,1977,January,81.7826,0.291
2396,197702,MA,massachusetts,HEPATITIS A,2,0.03,1977-01-08,1,1977,January,68.0342,0.248
2397,197702,MA,massachusetts,MUMPS,1,0.02,1977-01-08,1,1977,January,68.0342,0.248
2398,197702,MA,massachusetts,RUBELLA,7,0.12,1977-01-08,1,1977,January,68.0342,0.248
2399,197702,MD,maryland,HEPATITIS A,5,0.12,1977-01-08,1,1977,January,75.6554,0.302
2400,197702,MD,maryland,MUMPS,1,0.02,1977-01-08,1,1977,January,75.6554,0.302
2401,197702,MI,michigan,HEPATITIS A,50,0.54,1977-01-08,1,1977,January,64.1264,0.312
2402,197702,MI,michigan,MEASLES,14,0.15,1977-01-08,1,1977,January,64.1264,0.312
2403,197702,MI,michigan,MUMPS,21,0.23,1977-01-08,1,1977,January,64.1264,0.312
2404,197702,MI,michigan,RUBELLA,9,0.1,1977-01-08,1,1977,January,64.1264,0.312
2405,197702,MN,minnesota,HEPATITIS A,24,0.6,1977-01-08,1,1977,January,62.204,0.344
2406,197702,MN,minnesota,MEASLES,7,0.17,1977-01-08,1,1977,January,62.204,0.344
2407,197702,MO,missouri,HEPATITIS A,35,0.72,1977-01-08,1,1977,January,76.1378,0.311
2408,197702,MO,missouri,MEASLES,2,0.04,1977-01-08,1,1977,January,76.1378,0.311
2409,197702,MO,missouri,MUMPS,12,0.25,1977-01-08,1,1977,January,76.1378,0.311
2410,197702,MO,missouri,RUBELLA,1,0.02,1977-01-08,1,1977,January,76.1378,0.311
2411,197702,MT,montana,HEPATITIS A,5,0.64,1977-01-08,1,1977,January,61.0898,0.199
2412,197702,MT,montana,MEASLES,35,4.47,1977-01-08,1,1977,January,61.0898,0.199
2413,197702,NC,north carolina,HEPATITIS A,9,0.16,1977-01-08,1,1977,January,77.4752,0.22
2414,197702,NC,north carolina,MUMPS,3,0.05,1977-01-08,1,1977,January,77.4752,0.22
2415,197702,NC,north carolina,RUBELLA,1,0.02,1977-01-08,1,1977,January,77.4752,0.22
2416,197702,ND,north dakota,HEPATITIS A,2,0.31,1977-01-08,1,1977,January,61.7432,0.246
2417,197702,ND,north dakota,MEASLES,2,0.31,1977-01-08,1,1977,January,61.7432,0.246
2418,197702,ND,north dakota,MUMPS,1,0.15,1977-01-08,1,1977,January,61.7432,0.246
2419,197702,NH,new hampshire,HEPATITIS A,1,0.11,1977-01-08,1,1977,January,65.0588,0.222
2420,197702,NH,new hampshire,MUMPS,1,0.11,1977-01-08,1,1977,January,65.0588,0.222
2421,197702,NM,new mexico,HEPATITIS A,25,2.02,1977-01-08,1,1977,January,73.7042,0.291
2422,197702,NY,new york,HEPATITIS A,29,0.16,1977-01-08,1,1977,January,67.0748,0.282
2423,197702,NY,new york,MEASLES,17,0.1,1977-01-08,1,1977,January,67.0748,0.282
2424,197702,NY,new york,MUMPS,35,0.2,1977-01-08,1,1977,January,67.0748,0.282
2425,197702,NY,new york,PERTUSSIS,7,0.04,1977-01-08,1,1977,January,67.0748,0.282
2426,197702,NY,new york,RUBELLA,4,0.02,1977-01-08,1,1977,January,67.0748,0.282
2427,197702,OH,ohio,HEPATITIS A,29,0.27,1977-01-08,1,1977,January,71.7638,0.283
2428,197702,OH,ohio,MEASLES,15,0.14,1977-01-08,1,1977,January,71.7638,0.283
2429,197702,OH,ohio,MUMPS,36,0.33,1977-01-08,1,1977,January,71.7638,0.283
2430,197702,OH,ohio,PERTUSSIS,2,0.02,1977-01-08,1,1977,January,71.7638,0.283
2431,197702,OH,ohio,RUBELLA,34,0.31,1977-01-08,1,1977,January,71.7638,0.283
2432,197702,OK,oklahoma,HEPATITIS A,12,0.41,1977-01-08,1,1977,January,80.7998,0.269
2433,197702,OK,oklahoma,MEASLES,1,0.03,1977-01-08,1,1977,January,80.7998,0.269
2434,197702,OK,oklahoma,MUMPS,32,1.1,1977-01-08,1,1977,January,80.7998,0.269
2435,197702,OK,oklahoma,RUBELLA,1,0.03,1977-01-08,1,1977,January,80.7998,0.269
2436,197702,OR,oregon,HEPATITIS A,16,0.64,1977-01-08,1,1977,January,67.1468,0.272
2437,197702,OR,oregon,MEASLES,5,0.2,1977-01-08,1,1977,January,67.1468,0.272
2438,197702,OR,oregon,MUMPS,5,0.2,1977-01-08,1,1977,January,67.1468,0.272
2439,197702,OR,oregon,RUBELLA,1,0.04,1977-01-08,1,1977,January,67.1468,0.272
2440,197702,SC,south carolina,HEPATITIS A,6,0.2,1977-01-08,1,1977,January,79.6802,0.244
2441,197702,SC,south carolina,PERTUSSIS,1,0.03,1977-01-08,1,1977,January,79.6802,0.244
2442,197702,SC,south carolina,RUBELLA,1,0.03,1977-01-08,1,1977,January,79.6802,0.244
2443,197702,TN,tennessee,HEPATITIS A,17,0.38,1977-01-08,1,1977,January,77.2304,0.301
2444,197702,TN,tennessee,MEASLES,20,0.45,1977-01-08,1,1977,January,77.2304,0.301
2445,197702,TN,tennessee,MUMPS,13,0.29,1977-01-08,1,1977,January,77.2304,0.301
2446,197702,TN,tennessee,RUBELLA,20,0.45,1977-01-08,1,1977,January,77.2304,0.301
2447,197702,TX,texas,HEPATITIS A,33,0.24,1977-01-08,1,1977,January,83.561,0.265
2448,197702,TX,texas,MEASLES,21,0.16,1977-01-08,1,1977,January,83.561,0.265
2449,197702,TX,texas,MUMPS,14,0.1,1977-01-08,1,1977,January,83.561,0.265
2450,197702,TX,texas,PERTUSSIS,1,0.01,1977-01-08,1,1977,January,83.561,0.265
2451,197702,TX,texas,RUBELLA,4,0.03,1977-01-08,1,1977,January,83.561,0.265
2452,197702,UT,utah,HEPATITIS A,4,0.29,1977-01-08,1,1977,January,69.827,0.245
2453,197702,UT,utah,MEASLES,1,0.07,1977-01-08,1,1977,January,69.827,0.245
2454,197702,UT,utah,RUBELLA,2,0.15,1977-01-08,1,1977,January,69.827,0.245
2455,197702,VA,virginia,HEPATITIS A,5,0.09,1977-01-08,1,1977,January,75.7976,0.281
2456,197702,VA,virginia,MEASLES,5,0.09,1977-01-08,1,1977,January,75.7976,0.281
2457,197702,VA,virginia,MUMPS,5,0.09,1977-01-08,1,1977,January,75.7976,0.281
2458,197702,WA,washington,HEPATITIS A,15,0.39,1977-01-08,1,1977,January,67.0532,0.1
2459,197702,WA,washington,MUMPS,7,0.18,1977-01-08,1,1977,January,67.0532,0.1
2460,197702,WA,washington,PERTUSSIS,3,0.08,1977-01-08,1,1977,January,67.0532,0.1
2461,197702,WA,washington,RUBELLA,6,0.15,1977-01-08,1,1977,January,67.0532,0.1
2462,197702,WV,west virginia,HEPATITIS A,1,0.05,1977-01-08,1,1977,January,72.1958,0.254
2463,197702,WV,west virginia,MEASLES,2,0.1,1977-01-08,1,1977,January,72.1958,0.254
2464,197702,WV,west virginia,MUMPS,3,0.16,1977-01-08,1,1977,January,72.1958,0.254
2465,197702,WV,west virginia,RUBELLA,2,0.1,1977-01-08,1,1977,January,72.1958,0.254
2466,197801,AL,alabama,HEPATITIS A,2,0.05,1978-01-07,1,1978,January,81.3758,0.2
2467,197802,AL,alabama,HEPATITIS A,1,0.03,1978-01-07,1,1978,January,81.3758,0.2
2468,197801,AL,alabama,MUMPS,5,0.13,1978-01-07,1,1978,January,81.3758,0.2
2469,197802,AL,alabama,MUMPS,3,0.08,1978-01-07,1,1978,January,81.3758,0.2
2470,197801,AR,arkansas,HEPATITIS A,2,0.09,1978-01-07,1,1978,January,82.9202,0.294
2471,197802,AR,arkansas,HEPATITIS A,2,0.09,1978-01-07,1,1978,January,82.9202,0.294
2472,197801,AR,arkansas,MUMPS,4,0.18,1978-01-07,1,1978,January,82.9202,0.294
2473,197801,AZ,arizona,HEPATITIS A,21,0.8,1978-01-07,1,1978,January,81.1346,0.282
2474,197802,AZ,arizona,HEPATITIS A,13,0.49,1978-01-07,1,1978,January,81.1346,0.282
2475,197801,CA,california,HEPATITIS A,116,0.5,1978-01-07,1,1978,January,74.7608,0.308
2476,197802,CA,california,HEPATITIS A,106,0.46,1978-01-07,1,1978,January,74.7608,0.308
2477,197801,CA,california,MEASLES,7,0.03,1978-01-07,1,1978,January,74.7608,0.308
2478,197802,CA,california,MEASLES,7,0.03,1978-01-07,1,1978,January,74.7608,0.308
2479,197801,CA,california,MUMPS,9,0.04,1978-01-07,1,1978,January,74.7608,0.308
2480,197802,CA,california,MUMPS,13,0.06,1978-01-07,1,1978,January,74.7608,0.308
2481,197801,CA,california,PERTUSSIS,5,0.02,1978-01-07,1,1978,January,74.7608,0.308
2482,197802,CA,california,PERTUSSIS,9,0.04,1978-01-07,1,1978,January,74.7608,0.308
2483,197801,CA,california,RUBELLA,9,0.04,1978-01-07,1,1978,January,74.7608,0.308
2484,197802,CA,california,RUBELLA,16,0.07,1978-01-07,1,1978,January,74.7608,0.308
2485,197801,IA,iowa,HEPATITIS A,4,0.14,1978-01-07,1,1978,January,73.6448,0.252
2486,197801,IA,iowa,MEASLES,2,0.07,1978-01-07,1,1978,January,73.6448,0.252
2487,197802,IA,iowa,MEASLES,1,0.03,1978-01-07,1,1978,January,73.6448,0.252
2488,197801,IA,iowa,MUMPS,4,0.14,1978-01-07,1,1978,January,73.6448,0.252
2489,197802,IA,iowa,MUMPS,2,0.07,1978-01-07,1,1978,January,73.6448,0.252
2490,197801,ID,idaho,HEPATITIS A,2,0.21,1978-01-07,1,1978,January,64.0652,0.255
2491,197802,ID,idaho,HEPATITIS A,9,0.97,1978-01-07,1,1978,January,64.0652,0.255
2492,197802,ID,idaho,MUMPS,1,0.11,1978-01-07,1,1978,January,64.0652,0.255
2493,197801,KY,kentucky,HEPATITIS A,4,0.11,1978-01-07,1,1978,January,76.9784,0.242
2494,197802,KY,kentucky,HEPATITIS A,16,0.44,1978-01-07,1,1978,January,76.9784,0.242
2495,197801,KY,kentucky,MEASLES,16,0.44,1978-01-07,1,1978,January,76.9784,0.242
2496,197802,KY,kentucky,MEASLES,2,0.05,1978-01-07,1,1978,January,76.9784,0.242
2497,197802,KY,kentucky,MUMPS,25,0.69,1978-01-07,1,1978,January,76.9784,0.242
2498,197801,KY,kentucky,RUBELLA,4,0.11,1978-01-07,1,1978,January,76.9784,0.242
2499,197802,KY,kentucky,RUBELLA,2,0.05,1978-01-07,1,1978,January,76.9784,0.242
2500,197801,MA,massachusetts,HEPATITIS A,3,0.05,1978-01-07,1,1978,January,68.3222,0.286
2501,197802,MA,massachusetts,HEPATITIS A,1,0.02,1978-01-07,1,1978,January,68.3222,0.286
2502,197801,MA,massachusetts,MUMPS,2,0.03,1978-01-07,1,1978,January,68.3222,0.286
2503,197802,MA,massachusetts,MUMPS,3,0.05,1978-01-07,1,1978,January,68.3222,0.286
2504,197801,MA,massachusetts,RUBELLA,2,0.03,1978-01-07,1,1978,January,68.3222,0.286
2505,197802,MA,massachusetts,RUBELLA,2,0.03,1978-01-07,1,1978,January,68.3222,0.286
2506,197801,MD,maryland,HEPATITIS A,12,0.29,1978-01-07,1,1978,January,73.6682,0.207
2507,197802,MD,maryland,HEPATITIS A,8,0.19,1978-01-07,1,1978,January,73.6682,0.207
2508,197802,MD,maryland,MUMPS,5,0.12,1978-01-07,1,1978,January,73.6682,0.207
2509,197801,MI,michigan,HEPATITIS A,11,0.12,1978-01-07,1,1978,January,66.6986,0.195
2510,197802,MI,michigan,HEPATITIS A,19,0.21,1978-01-07,1,1978,January,66.6986,0.195
2511,197801,MI,michigan,MEASLES,25,0.27,1978-01-07,1,1978,January,66.6986,0.195
2512,197802,MI,michigan,MEASLES,120,1.3,1978-01-07,1,1978,January,66.6986,0.195
2513,197801,MI,michigan,MUMPS,9,0.1,1978-01-07,1,1978,January,66.6986,0.195
2514,197802,MI,michigan,MUMPS,39,0.42,1978-01-07,1,1978,January,66.6986,0.195
2515,197801,MI,michigan,RUBELLA,14,0.15,1978-01-07,1,1978,January,66.6986,0.195
2516,197802,MI,michigan,RUBELLA,22,0.24,1978-01-07,1,1978,January,66.6986,0.195
2517,197801,MN,minnesota,HEPATITIS A,5,0.12,1978-01-07,1,1978,January,67.9064,0.213
2518,197802,MN,minnesota,HEPATITIS A,18,0.44,1978-01-07,1,1978,January,67.9064,0.213
2519,197802,MN,minnesota,MUMPS,3,0.07,1978-01-07,1,1978,January,67.9064,0.213
2520,197802,MN,minnesota,PERTUSSIS,1,0.02,1978-01-07,1,1978,January,67.9064,0.213
2521,197801,MO,missouri,HEPATITIS A,9,0.18,1978-01-07,1,1978,January,79.1672,0.262
2522,197802,MO,missouri,HEPATITIS A,8,0.16,1978-01-07,1,1978,January,79.1672,0.262
2523,197801,MO,missouri,MUMPS,27,0.55,1978-01-07,1,1978,January,79.1672,0.262
2524,197802,MO,missouri,MUMPS,20,0.41,1978-01-07,1,1978,January,79.1672,0.262
2525,197801,MO,missouri,PERTUSSIS,2,0.04,1978-01-07,1,1978,January,79.1672,0.262
2526,197802,MO,missouri,PERTUSSIS,1,0.02,1978-01-07,1,1978,January,79.1672,0.262
2527,197802,MO,missouri,RUBELLA,1,0.02,1978-01-07,1,1978,January,79.1672,0.262
2528,197801,MT,montana,HEPATITIS A,27,3.43,1978-01-07,1,1978,January,64.1714,0.219
2529,197802,MT,montana,HEPATITIS A,15,1.91,1978-01-07,1,1978,January,64.1714,0.219
2530,197801,MT,montana,MEASLES,18,2.29,1978-01-07,1,1978,January,64.1714,0.219
2531,197802,MT,montana,MEASLES,4,0.51,1978-01-07,1,1978,January,64.1714,0.219
2532,197801,NC,north carolina,HEPATITIS A,4,0.07,1978-01-07,1,1978,January,76.7408,0.193
2533,197802,NC,north carolina,HEPATITIS A,3,0.05,1978-01-07,1,1978,January,76.7408,0.193
2534,197801,NC,north carolina,MUMPS,1,0.02,1978-01-07,1,1978,January,76.7408,0.193
2535,197802,NC,north carolina,MUMPS,6,0.1,1978-01-07,1,1978,January,76.7408,0.193
2536,197802,NC,north carolina,PERTUSSIS,2,0.03,1978-01-07,1,1978,January,76.7408,0.193
2537,197801,NE,nebraska,HEPATITIS A,16,1.02,1978-01-07,1,1978,January,74.9822,0.258
2538,197802,NE,nebraska,HEPATITIS A,1,0.06,1978-01-07,1,1978,January,74.9822,0.258
2539,197802,NE,nebraska,MUMPS,2,0.13,1978-01-07,1,1978,January,74.9822,0.258
2540,197801,NM,new mexico,HEPATITIS A,7,0.54,1978-01-07,1,1978,January,75.5168,0.279
2541,197802,NM,new mexico,HEPATITIS A,22,1.71,1978-01-07,1,1978,January,75.5168,0.279
2542,197802,NM,new mexico,MUMPS,1,0.08,1978-01-07,1,1978,January,75.5168,0.279
2543,197801,NY,new york,HEPATITIS A,12,0.07,1978-01-07,1,1978,January,68.738,0.312
2544,197802,NY,new york,HEPATITIS A,31,0.18,1978-01-07,1,1978,January,68.738,0.312
2545,197801,NY,new york,MEASLES,43,0.24,1978-01-07,1,1978,January,68.738,0.312
2546,197802,NY,new york,MEASLES,20,0.11,1978-01-07,1,1978,January,68.738,0.312
2547,197801,NY,new york,MUMPS,8,0.05,1978-01-07,1,1978,January,68.738,0.312
2548,197802,NY,new york,MUMPS,9,0.05,1978-01-07,1,1978,January,68.738,0.312
2549,197802,NY,new york,PERTUSSIS,4,0.02,1978-01-07,1,1978,January,68.738,0.312
2550,197801,NY,new york,RUBELLA,2,0.01,1978-01-07,1,1978,January,68.738,0.312
2551,197802,NY,new york,RUBELLA,2,0.01,1978-01-07,1,1978,January,68.738,0.312
2552,197801,OH,ohio,HEPATITIS A,20,0.19,1978-01-07,1,1978,January,72.6818,0.207
2553,197802,OH,ohio,HEPATITIS A,12,0.11,1978-01-07,1,1978,January,72.6818,0.207
2554,197801,OH,ohio,MEASLES,2,0.02,1978-01-07,1,1978,January,72.6818,0.207
2555,197802,OH,ohio,MEASLES,3,0.03,1978-01-07,1,1978,January,72.6818,0.207
2556,197801,OH,ohio,MUMPS,10,0.09,1978-01-07,1,1978,January,72.6818,0.207
2557,197802,OH,ohio,MUMPS,14,0.13,1978-01-07,1,1978,January,72.6818,0.207
2558,197802,OH,ohio,PERTUSSIS,7,0.06,1978-01-07,1,1978,January,72.6818,0.207
2559,197802,OH,ohio,RUBELLA,1,0.01,1978-01-07,1,1978,January,72.6818,0.207
2560,197801,OK,oklahoma,HEPATITIS A,1,0.03,1978-01-07,1,1978,January,85.9622,0.27
2561,197801,OR,oregon,HEPATITIS A,30,1.16,1978-01-07,1,1978,January,64.7204,0.296
2562,197802,OR,oregon,HEPATITIS A,29,1.12,1978-01-07,1,1978,January,64.7204,0.296
2563,197802,OR,oregon,MEASLES,1,0.04,1978-01-07,1,1978,January,64.7204,0.296
2564,197801,OR,oregon,MUMPS,3,0.12,1978-01-07,1,1978,January,64.7204,0.296
2565,197802,OR,oregon,MUMPS,3,0.12,1978-01-07,1,1978,January,64.7204,0.296
2566,197801,OR,oregon,PERTUSSIS,1,0.04,1978-01-07,1,1978,January,64.7204,0.296
2567,197802,OR,oregon,PERTUSSIS,38,1.47,1978-01-07,1,1978,January,64.7204,0.296
2568,197802,OR,oregon,RUBELLA,1,0.04,1978-01-07,1,1978,January,64.7204,0.296
2569,197801,RI,rhode island,HEPATITIS A,1,0.11,1978-01-07,1,1978,January,69.0548,0.394
2570,197801,RI,rhode island,MUMPS,1,0.11,1978-01-07,1,1978,January,69.0548,0.394
2571,197801,SC,south carolina,HEPATITIS A,1,0.03,1978-01-07,1,1978,January,80.348,0.229
2572,197802,SC,south carolina,HEPATITIS A,1,0.03,1978-01-07,1,1978,January,80.348,0.229
2573,197802,SC,south carolina,MEASLES,3,0.1,1978-01-07,1,1978,January,80.348,0.229
2574,197801,SC,south carolina,MUMPS,1,0.03,1978-01-07,1,1978,January,80.348,0.229
2575,197802,SC,south carolina,MUMPS,5,0.16,1978-01-07,1,1978,January,80.348,0.229
2576,197801,SC,south carolina,PERTUSSIS,1,0.03,1978-01-07,1,1978,January,80.348,0.229
2577,197802,SC,south carolina,PERTUSSIS,1,0.03,1978-01-07,1,1978,January,80.348,0.229
2578,197801,SD,south dakota,HEPATITIS A,2,0.29,1978-01-07,1,1978,January,71.69,0.256
2579,197801,SD,south dakota,RUBELLA,7,1.02,1978-01-07,1,1978,January,71.69,0.256
2580,197801,TN,tennessee,HEPATITIS A,4,0.09,1978-01-07,1,1978,January,78.1232,0.261
2581,197802,TN,tennessee,HEPATITIS A,14,0.31,1978-01-07,1,1978,January,78.1232,0.261
2582,197801,TN,tennessee,MEASLES,19,0.42,1978-01-07,1,1978,January,78.1232,0.261
2583,197802,TN,tennessee,MEASLES,23,0.5,1978-01-07,1,1978,January,78.1232,0.261
2584,197801,TN,tennessee,MUMPS,1,0.02,1978-01-07,1,1978,January,78.1232,0.261
2585,197802,TN,tennessee,MUMPS,37,0.81,1978-01-07,1,1978,January,78.1232,0.261
2586,197801,TN,tennessee,RUBELLA,2,0.04,1978-01-07,1,1978,January,78.1232,0.261
2587,197801,TX,texas,HEPATITIS A,8,0.06,1978-01-07,1,1978,January,85.0766,0.232
2588,197802,TX,texas,HEPATITIS A,16,0.12,1978-01-07,1,1978,January,85.0766,0.232
2589,197801,TX,texas,MEASLES,3,0.02,1978-01-07,1,1978,January,85.0766,0.232
2590,197802,TX,texas,MEASLES,1,0.01,1978-01-07,1,1978,January,85.0766,0.232
2591,197801,TX,texas,MUMPS,7,0.05,1978-01-07,1,1978,January,85.0766,0.232
2592,197802,TX,texas,MUMPS,33,0.24,1978-01-07,1,1978,January,85.0766,0.232
2593,197802,TX,texas,PERTUSSIS,1,0.01,1978-01-07,1,1978,January,85.0766,0.232
2594,197801,TX,texas,RUBELLA,2,0.01,1978-01-07,1,1978,January,85.0766,0.232
2595,197801,VA,virginia,HEPATITIS A,2,0.04,1978-01-07,1,1978,January,74.2694,0.242
2596,197802,VA,virginia,HEPATITIS A,7,0.13,1978-01-07,1,1978,January,74.2694,0.242
2597,197801,VA,virginia,MEASLES,5,0.09,1978-01-07,1,1978,January,74.2694,0.242
2598,197802,VA,virginia,MEASLES,18,0.34,1978-01-07,1,1978,January,74.2694,0.242
2599,197801,VA,virginia,MUMPS,1,0.02,1978-01-07,1,1978,January,74.2694,0.242
2600,197802,VA,virginia,MUMPS,13,0.24,1978-01-07,1,1978,January,74.2694,0.242
2601,197801,VA,virginia,RUBELLA,1,0.02,1978-01-07,1,1978,January,74.2694,0.242
2602,197802,VA,virginia,RUBELLA,7,0.13,1978-01-07,1,1978,January,74.2694,0.242
2603,197801,WA,washington,HEPATITIS A,10,0.25,1978-01-07,1,1978,January,64.3622,0.289
2604,197802,WA,washington,HEPATITIS A,22,0.55,1978-01-07,1,1978,January,64.3622,0.289
2605,197801,WA,washington,MEASLES,1,0.02,1978-01-07,1,1978,January,64.3622,0.289
2606,197802,WA,washington,MUMPS,5,0.12,1978-01-07,1,1978,January,64.3622,0.289
2607,197802,WA,washington,RUBELLA,10,0.25,1978-01-07,1,1978,January,64.3622,0.289
